content,score,polarity,subjectivity,sentiment
"Fantastic app, brilliant!",5,0.7,0.95,positive
not paying for this,1,0.0,0.0,neutral
"Will not work without payment, we have pay for everything",1,0.0,0.0,neutral
Not a free app like advertised,1,-0.2,0.8,negative
Have to pay for it to be any use,1,0.0,0.0,neutral
It should be free in order to be hugely popular!,1,0.575,0.8500000000000001,positive
Tbh this app is useless unless u pay for the premium,1,-0.5,0.2,negative
"Whatever I choose, it asks to buy a plan.... Uninstalled :(",1,-0.75,1.0,negative
Unable to login..,3,-0.5,0.5,negative
Bad it does not connect to Garmin ... Bad bad bad,1,-0.6999999999999998,0.6666666666666666,negative
pro membership is damn expensive,1,-0.5,0.7,negative
It still needs a lot of improvements.,1,0.0,0.0,neutral
The best app for swimmers 🏊‍♂️,5,1.0,0.3,positive
Worthless without subscription.,1,-0.8,0.9,negative
Still new here but it's clear I'm going to enjoy using this app,5,0.21212121212121215,0.44595959595959594,positive
New update deleted all my information great work guys,1,0.4681818181818182,0.6022727272727273,positive
On my Ionic it stays on loading forever.,1,0.0,0.0,neutral
can't find this app in the store on my Fossil Gen5,3,0.0,0.0,neutral
Everything useful is paid,1,0.3,0.0,positive
Can not get it set up,3,0.0,0.0,neutral
does it connect to fitbit inspire hr,2,0.0,0.0,neutral
I love it!_ its great!.,5,0.8125,0.675,positive
"Don't download it, it's Spam.",1,0.0,0.0,neutral
it feel different than what Fares Ksebati said on MySwimPro YouTube channel...,4,0.0,0.6,neutral
best app for swimmers,5,1.0,0.3,positive
Great app for swimmers,5,0.8,0.75,positive
Everything is locked behind a paywall,1,-0.4,0.7,negative
Have to pay for everything,1,0.0,0.0,neutral
Pay pay pay. A lot !,1,0.0,0.0,neutral
Must have app for swimmers!,5,0.0,0.0,neutral
it's looks nice let's see 😊,4,0.6,1.0,positive
Too high price,1,0.16,0.5399999999999999,positive
First pay then only it's working,1,0.125,0.6666666666666666,positive
Great for club swimmers,5,0.8,0.75,positive
That's a great app,5,0.8,0.75,positive
Can't do anything without paying 200$,1,0.0,0.0,neutral
i just wasted my 36 mb,1,-0.2,0.0,negative
Where is the Wear OS version?,3,0.0,0.0,neutral
cannot create new account.,1,0.13636363636363635,0.45454545454545453,positive
"Hello, do you support Garmin Swim?",5,0.0,0.0,neutral
Everything is paywalled,1,0.0,0.0,neutral
Wasn't what I needed,1,0.0,0.0,neutral
In app purchases,1,0.0,0.0,neutral
why remove my review?,3,0.0,0.0,neutral
Doesn't work on garmin fenix 6x,1,0.0,0.0,neutral
wants you to pay,1,0.2,0.1,positive
Cost money trying.to fool you,1,0.0,0.0,neutral
You have to pay,1,0.0,0.0,neutral
MySwimPro💙,5,0.0,0.0,neutral
nice,5,0.6,1.0,positive
very slow,1,-0.39000000000000007,0.52,negative
good,5,0.7,0.6000000000000001,positive
too expensive,1,-0.5,0.7,negative
too expensive,1,-0.5,0.7,negative
Bad app,1,-0.6999999999999998,0.6666666666666666,negative
1hyt,2,0.0,0.0,neutral
Very useful,5,0.39,0.0,positive
Not working,1,0.0,0.0,neutral
Total useless,1,-0.25,0.475,negative
paywalls,1,0.0,0.0,neutral
Good workouts,5,0.7,0.6000000000000001,positive
Nice,5,0.6,1.0,positive
Great app!,5,1.0,0.75,positive
Malware,1,0.0,0.0,neutral
Very good,5,0.9099999999999999,0.7800000000000001,positive
parece q está bien pero cuando te la instalar prácticamente estás obligado a pagar,3,0.0,0.0,neutral
تمارين مختلفة تناسب السباحين المبتدئين و المحترفين و سهولة في الاستخدام بالإضافة انه يمكن تحميل التمرين علي ساعتي الجارمن فينكس ٥,5,0.0,0.0,neutral
paid services,1,0.0,0.0,neutral
Good enough,5,0.35,0.55,positive
Great idea!,5,1.0,0.75,positive
Spierdalaj,5,0.0,0.0,neutral
Loading forever,1,0.0,0.0,neutral
I would like to request a refund but there is no advice on this on your app,1,0.0,0.0,neutral
"Rubbish app, expected some sort of swimming metrics or history from garmin but nothing. Also all workouts don't load as a free user. Great in principal, money sponge in practice.",1,0.3666666666666667,0.65,positive
"I have no idea how to access any of the free features of this app or how to 
get it to connect to my fitbit. It does not seem to want to help me log my 
swims. I have access to Swimtag for free at my pool which is far more use.",2,0.35,0.775,positive
"Cannot choose a program.  Keeps telling me ""error subscribing to training plan"" when I click Start Plan.",1,0.0,0.0,neutral
Famtastic! Stupendous!,5,0.0,0.0,neutral
"Ok edited my one star. It does sync with Strava and also Garmin Connect 
buried in Settings. Fairly crippled without an $8 per month membership. 
That what I pay per year for my Sailing Association and 37 races, a cruise 
program and meetings with 115 families??? Dont see that value here 
buddies???",2,0.6,0.7,positive
"Was written that it could sync between strava. Wanted to sync my garmin 
workouts TO the app but you can't.",1,0.0,0.0,neutral
"There's an application for the Fitbit versa, but the mobile app is 
confusing, and it doesn't connect to Fitbit app or directly to the versa, 
making it pretty useless for now",1,-0.11249999999999999,0.5,negative
"Could not login through fb or Twitter. Why can't we use it without login? 
Useless. Just displays ""error signing up"" alert",1,-0.5,0.2,negative
"I just started swimming and I love this app! I have improved so much with 
MySwimPro, really happy I picked up swimming, this app makes it easy.",5,0.5145833333333334,0.6583333333333333,positive
"What an amazing job this application really does cover everything you can 
network with other people and monitor your swimming calories distances and 
the duration which you choose to accomplish your goals everything is 
monitored and logged I love this app",5,0.29375,0.51875,positive
