review,rating,title,polarity,subjectivity,sentiment,feature,similarity score
"Bought a new waterproof Apple Watch last week, been shopping for best swim app. My master swim mates recommended this app to me. Absolutely love it!!  Love the fact that this app not only can track my daily swim workout, but also allow me to connect with other swimmers.  The best feature is that I can locate the pool close by using this app. This is huge for me since I need to travel a lot because of work, this make my life much easier as I want to keep swimming every day.",5,Best swim app for Apple Watch so far,0.3538739669421487,0.4360192837465565,positive,view performace over time,0.40023246
"The app is slow and clunky with an unintuitive interface. Instead of focusing on giving us quick and easy access to our swimming metrics, this app seems to instead focus more on social stuff and finding swimming pools (which it isn't very good at) and it has the word ""unknown"" misspelled as well. Building a custom workout is actually way harder and slower than it should be, plus you constantly have to wait for the app to contact the servers because no one on the development team thought people might want to store their data locally on their phone. 

It's not terrible but it certainly isn't good.",2,Slow and clunky,0.2238461538461537,0.4394871794871796,positive,track your swims and achieve your goals,0.113115504
"The app is slow and clunky with an unintuitive interface. Instead of focusing on giving us quick and easy access to our swimming metrics, this app seems to instead focus more on social stuff and finding swimming pools (which it isn't very good at) and it has the word ""unknown"" misspelled as well. Building a custom workout is actually way harder and slower than it should be, plus you constantly have to wait for the app to contact the servers because no one on the development team thought people might want to store their data locally on their phone. 

It's not terrible but it certainly isn't good.",2,Slow and clunky,0.2238461538461537,0.4394871794871796,positive,discover and create smart workouts,0.9457203
"The app is slow and clunky with an unintuitive interface. Instead of focusing on giving us quick and easy access to our swimming metrics, this app seems to instead focus more on social stuff and finding swimming pools (which it isn't very good at) and it has the word ""unknown"" misspelled as well. Building a custom workout is actually way harder and slower than it should be, plus you constantly have to wait for the app to contact the servers because no one on the development team thought people might want to store their data locally on their phone. 

It's not terrible but it certainly isn't good.",2,Slow and clunky,0.2238461538461537,0.4394871794871796,positive,analyze every part of your swim(distance time pace SWOLF strokes),0.12923235
"The app is slow and clunky with an unintuitive interface. Instead of focusing on giving us quick and easy access to our swimming metrics, this app seems to instead focus more on social stuff and finding swimming pools (which it isn't very good at) and it has the word ""unknown"" misspelled as well. Building a custom workout is actually way harder and slower than it should be, plus you constantly have to wait for the app to contact the servers because no one on the development team thought people might want to store their data locally on their phone. 

It's not terrible but it certainly isn't good.",2,Slow and clunky,0.2238461538461537,0.4394871794871796,positive,connect with other swimmers,0.9757746
"The app is slow and clunky with an unintuitive interface. Instead of focusing on giving us quick and easy access to our swimming metrics, this app seems to instead focus more on social stuff and finding swimming pools (which it isn't very good at) and it has the word ""unknown"" misspelled as well. Building a custom workout is actually way harder and slower than it should be, plus you constantly have to wait for the app to contact the servers because no one on the development team thought people might want to store their data locally on their phone. 

It's not terrible but it certainly isn't good.",2,Slow and clunky,0.2238461538461537,0.4394871794871796,positive,compete with swimmers,0.9696946
"The app is slow and clunky with an unintuitive interface. Instead of focusing on giving us quick and easy access to our swimming metrics, this app seems to instead focus more on social stuff and finding swimming pools (which it isn't very good at) and it has the word ""unknown"" misspelled as well. Building a custom workout is actually way harder and slower than it should be, plus you constantly have to wait for the app to contact the servers because no one on the development team thought people might want to store their data locally on their phone. 

It's not terrible but it certainly isn't good.",2,Slow and clunky,0.2238461538461537,0.4394871794871796,positive,view performace over time,0.1772959
"I've been using this app with my Apple Watch Series 2 for about three weeks. I have not tried to get super accurate information from it, but it does a very nice job of tracking my yardage and giving me a sense of how I was performing. 

The quick drill setup on the watch is an excellent way to capture those kicking yards that don't get logged by the watch. 

Overall, I am very pleased with the app, and it seems like they keep tweaking it and making it better each time.",4,3 Weeks in and it is good,0.4995833333333333,0.6625,positive,track your swims and achieve your goals,0.9999894
"I've been using this app with my Apple Watch Series 2 for about three weeks. I have not tried to get super accurate information from it, but it does a very nice job of tracking my yardage and giving me a sense of how I was performing. 

The quick drill setup on the watch is an excellent way to capture those kicking yards that don't get logged by the watch. 

Overall, I am very pleased with the app, and it seems like they keep tweaking it and making it better each time.",4,3 Weeks in and it is good,0.4995833333333333,0.6625,positive,discover and create smart workouts,0.42571923
"I've been using this app with my Apple Watch Series 2 for about three weeks. I have not tried to get super accurate information from it, but it does a very nice job of tracking my yardage and giving me a sense of how I was performing. 

The quick drill setup on the watch is an excellent way to capture those kicking yards that don't get logged by the watch. 

Overall, I am very pleased with the app, and it seems like they keep tweaking it and making it better each time.",4,3 Weeks in and it is good,0.4995833333333333,0.6625,positive,analyze every part of your swim(distance time pace SWOLF strokes),0.99978304
"I've been using this app with my Apple Watch Series 2 for about three weeks. I have not tried to get super accurate information from it, but it does a very nice job of tracking my yardage and giving me a sense of how I was performing. 

The quick drill setup on the watch is an excellent way to capture those kicking yards that don't get logged by the watch. 

Overall, I am very pleased with the app, and it seems like they keep tweaking it and making it better each time.",4,3 Weeks in and it is good,0.4995833333333333,0.6625,positive,connect with other swimmers,0.32340598
