,date,review,rating,isEdited,userName,title,developerResponse,platform
403,2017-08-01 20:53:40,"Once I figured out that I needed to manually allow the app to access data obtained from the watch, it worked great. Might want to make that component more straightforward.",4,False,rhinorw,Seems like a decent app,"{'id': 942476, 'body': ""Thanks for the feedback- we're glad you got it working! -Adam"", 'modified': '2017-08-04T12:33:58Z'}",AppStore
404,2017-01-09 03:56:10,"It freezes on my apple watch about twice in a 2 hour swim session. The mobile app also crashed multiple times when I would try to create workouts. Also, there's no way to create workouts for later, so you would have to create your workout right before you swim.",3,False,,Almost good,,AppStore
405,2017-02-08 03:16:17,"I would much rather use a specialized app like this over native Watch (ser. 2) swim tracker.  But i don't have time in a.m. to mess with a crashing app, and i don't want to risk paying for premium with no improvement in stability. What's going on?  The reviewers are killing you, so let us know that you see the problem and know how to fix it.",2,False,at 6s & 7s,Watch app: Crashed 2 out of 2 times,,AppStore
406,2015-06-15 12:43:25,This app is awesome for those who like to train by themselves or  for those who need help creating swimming workouts! I'm a triathlete and needed some help creating a training set!,5,False,Mcfit91,If you're a newbie or an experienced swimmer this app is for you!,,AppStore
407,2018-05-29 06:33:31,"I do love this app, I use it for every time I go swimming, but after I recently updated it, it deleted all of my recent swims.  It only saved all of the ones 30 weeks old or older.  It's a little aggravating because of all the work I've put in, but I'll continue to use it regardless…",3,False,GaiaMaki,Update,"{'id': 3759470, 'body': 'Hello - so sorry to hear about the lost workouts! We would love to help - please contact us using the Send Feedback form in the app or at ios-support@myswimpro.com so we can try to recover them!', 'modified': '2018-06-07T17:13:48Z'}",AppStore
408,2016-09-05 12:00:51,"Super app, it’s full of helpful information, tips and recommendations. I have just started to use it and already got first results. I improved my swimming speed by using the right technique.",5,False,Tim ITguy,Wow,,AppStore
409,2015-10-07 14:16:04,This app is sweet. The best part is I can get individualized training based on my goals not just a generic set of workouts. Still experimenting with the options but video instructions are great as well. Thx!,5,False,Appjective,Personalized Training at its best!,,AppStore
410,2016-11-11 03:47:30,This app has changed the way I train. I used to be mediocre but this app helped me improve to levels I didn't think were possible.,5,False,rtyewah,Life Changing,,AppStore
411,2016-06-17 03:37:42,I began swimming after stress injuries from running. This breaks down the workouts and gives great structure to my swims. Highly recommend for anyone looking to get more out of their pool time.,5,False,hsabes,Great for beginners,,AppStore
412,2016-07-12 14:10:13,"I'm a super novice, so this app was a godsend helping me walk through what to do and get an actual workout from my swimming instead of flopping about! Very easy",5,False,Socratic Method,Great for learning and workout,,AppStore
413,2017-05-21 14:22:34,"I have used the app on the apple watch series 2 for open water swims twice. Both times the app was very accurate and gave me calories and average heart rate which was great. But once the workout is done, the only place I can find stats is in the activity app on the watch/phone - no stats added to the swim pro app on my phone or watch. It's as if I never swam.",1,False,Cyrena25,Can't get app to sync anything,"{'id': 394601, 'body': ""Hello - I'm sorry you're experiencing problems! We are aware of issues with Open Water tracking in our app on the watch and are working on improving it. Keep an eye out!"", 'modified': '2017-05-22T21:23:54Z'}",AppStore
414,2015-10-25 15:51:49,This app is revolutionary! I love my FitBit and this app is basically the equivalent of it for swimmers! It's really easy to use and it will only get better I'm sure. Totally worth the download!!,5,False,yo mannnnn,Excellent training app,,AppStore
415,2017-06-26 04:51:34,No review yet. Hope to get one soon. Just curious .. I have the series 2 Apple Watch. Am I able to actually exercise while swimming and take my Apple Watch with me while doing this ?,4,False,Tatie0727,Need help,,AppStore
416,2016-04-25 22:34:11,"Before the update and all the premium(we need to gouge money from folks) this was a fantastic app. It would still be one of it were a one time pay app, but to lock up all the variety and hold it hostage is crap. Guess I will be heading back to the web and creating my own once again.",2,False,irgr8one,Was a great app.,,AppStore
417,2017-01-07 00:44:18,"I wanted to find a swimming activity tracker with a few more features than the built-in Apple version in the watch. This is the second such alternative app that I tried, but its distance tracker is stuck at 0m and it doesn't pause or restart the chronometer automatically, making it the worst of the bunch so far. I have no idea how it got the ""best app"" distinction.",1,False,theBB,Distance: 0 meters,,AppStore
418,2017-03-10 15:31:08,I use this app with my Apple Watch every time I swim now. It works great and is a useful tool in keeping track of workout while swimming. Keep up good work!,5,False,Cam ,Great App,,AppStore
419,2017-04-06 16:21:31,I appreciate the commitment to make improvements which make this increases are use help for my swimming.,5,False,kkopenwater,Better with every update,,AppStore
420,2017-01-04 18:56:13,Please add a category for a swimmer with strong skills but low cardio that is trying to get back into the sport. Thanks!,4,False,CosMac2,Just a suggestion for future updates,,AppStore
421,2015-06-21 07:49:37,Great for recreational use!! The simplicity of the app makes it easy enough for anyone to use and benefit from.,5,False,Rick Rommbo,Very well Designed,,AppStore
422,2015-10-27 02:36:33,"This is a great app for beginners who don't know how to structure a workout. I like the fact that it breaks down your workout in a circle graphic.

It also tells you approximate calories burned.

You can choose from the many workouts in a specific area you want to work (sprint, distance) or create your own personalized workout.

Excellent app, keep it up myswimpro!",5,False,Lc.rodriguez21,Excellent app.,,AppStore
423,2015-10-30 14:01:52,So simple and easy to use. Videos are very informational and sets are challenging. Definitely recommend for everyone.,5,False,conconbakes,Amazing!!,,AppStore
424,2016-06-19 20:21:39,I've been always intimidate by the pool and swim training. This app helps me feel like confident when approaching the swim lanes with purpose and knowing what to do.,5,False,Allison10184729,Useful App!,,AppStore
425,2016-03-29 20:03:11,"This app has allowed me not only to track my workouts, but progress as a swimmer",5,False,500swimma,Helpful training tool,,AppStore
426,2017-04-08 15:40:00,"I have used this for 4 months and it is horrible.
It does not track your first 25/50. Ever
It has now started doubling my distance if I pause. Upon restarting - doubles.
If you swim between 25 and 50 get ready to click 250 times to change. Yup. Standing on deck click click click click. You get it.
I'm done. Checking out a new one.",1,False,LanddLover,Bad,,AppStore
427,2017-02-04 05:10:48,"I have tried six or seven upgrades over the last two months, and they all either crash, freeze, or do not work on the Applewatch, Apple iPhone and iPad. The developer has been very responsive and always returns emails, but the program just does not work unfortunately.",1,False,H2Odavid,Buggy,,AppStore
