,date,review,rating,title,platform,thumbs_up_count,review_version,app_version,app,sentiment,subjectivity
1176,2017-01-06 06:18:12,"Not a very good app. It has the potential to be one but the execution is just lacking. For instance, I tried to create an interval training workout that included some set intervals and some open interval sets and I just couldn't figure out a way to make it happen. This despite seeing that they created such workouts in the pre-configure workout area.

Worse yet, the watch app simply lost my data 3/4 of the way through a long workout. I was swimming along, checked the app and the watch had flipped back to the watch screen. When I reopened the app on the watch I just started all over again and that data was completely lost. The phone was not connected at the time because I left it in the car and do not have any interest in risking having my phone stolen at the gym. This type of app behavior is unacceptable and I will not be using it again.

Finally, the website is garbage. Yes it's pretty, but its sole purpose is to sell the app and team to investors. I couldn't find any helpful instructions, tips, or anything else that would benefit me as a user. I did learn about the ""team"" responsible for creating the app and *importantly* that the CEO is a serial entrepreneur who has 3 successful exits out of 5 startups [gag]. Apparently they also won an apple design award for the watch app, although it doesn't seem like there's much competition.

Hopefully your luck is better than mine but I'm going to steer clear of this app until its revised a few more times. And that's just for the free app. There's no way I'd pay that huge subscription rate for this app, even though I don't mind paying for software.",1,lost workout - difficulty creating custom workouts,AppStore,,,,myswimpro,0.12211538461538463,0.5292506105006104
1177,2023-05-11 19:52:12,"This app finally got me back in the pool, after a ten-year hiatus. The workouts are interesting, go by quickly, and I’m so pleased to see real progress. When I was trying to swim without it, I was doing maybe 1000-1500k but I’m back at 3-4K workouts, like I did in high school. Just did my first dryland workout and I like the format of that, too! I recommend it to all the swimmers in my life :)",5,So worth it :),AppStore,,,,myswimpro,0.2505833333333333,0.5173333333333333
1178,2023-07-28 23:19:49,would most likely be a good app except for the fact that you can't do anything without a subscription im 14 years old and don't have $179.99 to spen in an app all i need to use is the dryland again seems like a really good app and has really good customer service but it's not for me (sorry if i offended anyone with this review),3,It's a no for me,AppStore,,,,myswimpro,0.31428571428571433,0.6428571428571429
1179,2022-11-21 18:10:46,"I started swimming 4 years ago at the age of 50 and stumbled upon this app through the YouTube videos that taught me how to swim. For 2+ years I put off paying the “extra” money for the coaching and other features available. Now that I did purchase the coaching, I have ZERO regrets. My technique has improved and the workouts have taken the boredom out of just swimming laps. The integration with my Apple Watch is seamless and the support team has been very responsive whenever I have notice a potential bug. The quarterly coach sessions are also very motivational. Thanks to the entire SwimPro team!!!",5,Incredible App and Support,AppStore,,,,myswimpro,0.0875,0.36
1180,2022-07-29 23:39:57,"I’m writing this on the first day of the free seven day trial, and it’s not going well. I found several bugs that make it impossible to use the app. For example under settings if I tap “Apple TV” it put me into a dialog box where it wanted a confirmation code, but I don’t have an Apple TV, so I can’t get that code. And there’s no way to cancel or back out of this dialog – I had to force quit the app and restart it. It also hung when I tried to enter my best lap times, with another force quit. Then when I tried one of the guided workouts at the pool, it was going OK, but then the workout just stopped without logging anything. I restarted the workout (which was really slow on the watch, I had to tell it to skip each lap individually to get back to where I was) and then it happened again a few laps later, so I gave up on the workout and just used the built-in Workouts app, which worked really well as usual. I’ll keep trying and update this review tomorrow if things improve. I gave the app 2 stars because at least they give you a chance to see that it doesn’t work without having to commit to a year’s subscription. ******************************************** Update for day 2: today I was able to get all the way through the workout without the watch app crapping out. And the workout was good — the little videos explaining how to do the drill sets were useful, and the structured workout felt great. But after the workout, I noticed that it clobbered my Activity rings — even though it said I have a mile walk plus a mile swim recorded, it also said I have burned 0 calories, have 0 minutes of exercise and have 0 stand hours logged today (rebooting the watch mostly fixed this, though I’m still missing some minutes.) So I raised my review to 3 stars, but I still feel the app is way too buggy to justify paying for. ******************************************** Update for day 3: Did another workout during the trial period today. When I was 1300 yards into it, the watch app just stopped tracking the workout again. This time I saw it happen — I was in the rest period between sets, and the blue app icon appeared in the middle of the screen, the white dots circled around it for a second or two, and then I was dumped back to the menu. While I was able to get back to the point I was at (which took 5 minutes because I had to advance through every single rep one by one… which required turning off the water lock every single rep! It’s enough to make me turn off auto-lock) and finish the workout, the data for those first 1300 yards was completely gone. This kind of data loss is just unacceptable — incremental progress saves have been a thing in consumer software for decades, at most I should lose the most recent rep. Having a “resume workout” button, or at least let me scroll through the workout to a specific point, would be better UX. But at least it didn’t clobber my activity rings this time! I did leave my phone in the locker room today, which I wonder might help avoid the issue… the previous workout that didn’t crash out did have the phone in range. But nevertheless, my opinion is the same — 3 stars and WAY too buggy to justify a $30 a month subscription. ********************************************
Update for day 4: Today I tried to do my fourth workout of the free trial period.  Got 600 yards into it and the workout crapped out again — this time I had my phone in range, so that wasn’t the reason it worked that one time.  It happened between reps 2 and 3 of a set, and the watch was waterlocked, so there shouldn’t have been anything I could do to accidentally cancel it. It’s clear that MySwimPro was written by MyProgrammingAmateur. (Heh, renaming this review to that.) I just gave up on the workout after that, lowered the review score to 2 stars again, and have cancelled the free trial subscription.",2,MySwimPro by MyProgrammingAmateur,AppStore,,,,myswimpro,0.11444692460317461,0.3259424603174603
1181,2020-05-25 04:33:00,"It’s a great app! I wish the yearly cost would go down a bit but I like it. It’s really helped me improve my swimming and help make me stronger. One of my problems is that I don’t have a 6 digit code come up on my watch, though I don’t know if the problems from the app or my watch. If I could get an answer that would be nose. Overall I’d give this app a 4 star rating.",4,Great app! One problem,AppStore,,,,myswimpro,0.2611111111111111,0.30972222222222223
1182,2022-07-14 18:02:41,I loved building workouts and saving them tweaking them and logging them. It looks like they put the ability to save a workout behind the paywall. I can build it but anytime I try to save it it is asking me to upgrade and won’t save it.  Update 7/14/22 a couple of updates ago they made the upgrade banner go from around a 1/4 inch tall to now taking up half my screen.  Maybe if you offered a lower tier pricing option just to create/save/log workouts people would jump at that. I really don’t need nor want the coaching help. I just want an app that I can create/save/log workouts,1,Loved it Until this update,AppStore,,,,myswimpro,0.08333333333333331,0.4666666666666667
1183,2021-10-07 18:16:33,"Apple Watch Swim mode doesn’t  track kick drills. MySwimPro does.  It even reminds you if you forgot to switch into drill mode, (GPS😵‍💫). Also, be careful pairing with Strava on Apple Watch. It’ll record the same workout twice.",5,Revised  10/7/21,AppStore,,,,myswimpro,-0.05,0.5625
1184,2021-09-18 18:43:14,"Fares Ksebati has great training material on YouTube. He is founder of MySwimPro.  

The free trial version is just a tease.  Shows you what you can get with the paid version. When you click the workouts and videos, you get the PAY NOW TO UPGRADE. Annoying, but people got to make a living. 

Just go to YouTube and watch the videos for free.",1,The free trial is designed to make you pay money,AppStore,,,,myswimpro,0.20000000000000004,0.8125
1185,2021-07-16 03:11:53,"Very disappointed. 

1. Won’t login on watch from phone. 
2. Won’t send workout to watch.
3. Didn’t offer me any workouts that made sense. Offered beginners workout. I currently do 3000-3500 3x per week. Intervals made no sense.",1,Very Disappointed,AppStore,,,,myswimpro,-0.48750000000000004,0.6875
1186,2021-03-29 00:53:51,"Don’t waste your time, they lead you to think it’s free, but it’s not.

And if you do decide to start using it at $200 a year, they could increase rates in the future.

I’m sure they will reply some of the prg is free, but all the useful beneficial parts are not, such as the videos to improve technique.

SAVE YOUR $ AND WATCH FREE YOUTUBE VIDEOS!",1,NOT FREE $200 YEARLY,AppStore,,,,myswimpro,0.23750000000000002,0.4892361111111111
1187,2020-07-28 11:43:32,The first thing that pops up is a page telling you you have to pay over $100 to use the app. Outrageously priced given that I could just go on YouTube or google and find pretty much the same information and workouts that the app offers from free sites.,1,"Free to download, but costs $100+ to use",AppStore,,,,myswimpro,0.028571428571428577,0.494047619047619
1188,2018-10-16 15:34:00,"I have gone through all the updates and swim 5-6 times per week. Logging from Apple Watch 2 has stopped. The info goes into my activity and HeartWatch apps but logging is not happening on the MySwimPro app itself! Cmon man! The social feed stuff is cute, but at least get the log to work for our own history so we can repeat workouts we like or improve on total workout times, etc before you bog my stuff down with cutsie social media fodder. Going on 2year premium user but have no qualms about going back to a ziplock with a printed workout.

10-16-18 update. Logging seems to be fixed. Changed rating to 4 instead of 2 stars. I hope the main focus continues to be on the basic functionality working PERFECTLY in the midst of the desire to add more “neato” features.",4,Logging???,AppStore,,,,myswimpro,0.19059829059829062,0.44081196581196586
