Unnamed: 0,date,review,rating,title,platform,thumbs_up_count,review_version,app_version,app
1530,2016-08-10 12:28:52,"Buggy, won't sync with pebble and Nexus 5x",1,,GooglePlayStore,1.0,1.18,1.18,swim-com
1531,2016-07-15 01:17:52,I can't believe how excited I get when this app actually records the workout properly! I have never experienced such a buggy program. Too bad really,1,,GooglePlayStore,3.0,1.17,1.17,swim-com
1532,2016-07-15 18:20:51,As new features added.. I can manually add my swim workout.. Love it.. No thanks to my sony smartwatch 3..failed after 6 months.. Sony water resist is such a failure.. Don waste ur money on Sony products 👎,5,,GooglePlayStore,0.0,1.17,1.17,swim-com
1533,2016-07-18 20:58:53,"I love how well this app integrates with my Pebble classic.  Once in a while it will miss a 25, but 99% of the time it works great.",5,,GooglePlayStore,4.0,1.17,1.17,swim-com
1534,2016-07-19 15:41:52,A must for pool swimmers. No open water features but still great.,5,,GooglePlayStore,0.0,1.17,1.17,swim-com
1535,2016-07-19 11:41:36,Everything is working again.,5,,GooglePlayStore,0.0,1.17,1.17,swim-com
1536,2016-03-22 20:46:34,"Using on Sony Smartwatch3 works OK but no way to exit App after workout, have to 'quit' the app and loose the data. Its glitchy with setting default pool length, seems to defaults to  yards instead of meters. I loaded my 'home' pool club details via the web and app but a week alter they are not showing as selectable. Contacted support a week ago and nothing heard - now returning the watch,  this App is useless without support.",2,,GooglePlayStore,3.0,1.15,1.15,swim-com
1537,2016-06-10 02:32:45,I used this with my pebble Time .  I swam two sets today.  First set was 500m. It showed 400m. I swam 100 more and it only registered 25. Then I reset watch and swam 100 more and it showed I swam 25 again.  Ridiculous. I'll stick with my old swimovate poolmate.  I'd be interested if they updated and it actually worked because I like the app's breakdown of swim and many other functions. Very disappointing.,1,,GooglePlayStore,1.0,1.15,1.15,swim-com
1538,2016-05-27 16:23:49,Just needs some bugs fixing... Unreliable to start workout... End up wasig a load of time trying to get it to start and again at the end of the work out... Pause/stop not working so have to quit out of the app and then lose all record of the workout....,3,,GooglePlayStore,0.0,1.15,1.15,swim-com
1539,2016-05-07 06:12:57,Uploading has not been possible in the last week. No responses from pebble as to the problem. Support is not always as strong as one might want. Emailing Pebble  seems to be next to useless. When it works it's fine when it doesn't it's frustrating,2,,GooglePlayStore,1.0,1.15,1.15,swim-com
1540,2016-02-06 20:15:15,"Since two last updates, pebble disconnects when I start the app in my phone. In the pool, it stars measuring distance then stops. Just buggy!",1,,GooglePlayStore,3.0,1.15,1.15,swim-com
1541,2016-02-19 20:31:58,"Awesome app, have been using for about 3/4 weeks with my Sony Smartwatch. Other than a couple of swims where the app crashed it's tracked all my swims pretty much floorlessly.  Occasionally picks wrong stroke, but that's like 1 in a 100+ lengths, and could be down to me!!",5,,GooglePlayStore,1.0,1.15,1.15,swim-com
1542,2016-03-09 07:11:38,"great app, have been using with Sony Smartwatch 3. Would be great if you could use heart rate with it? Also, would be good to sync with trainingpeaks?",4,,GooglePlayStore,0.0,1.15,1.15,swim-com
1543,2016-03-04 07:52:35,Worked for a while but now doesn't log anything. Seems to just reset or switch off after being put into theatre mode -  on Sony Smartwatch 3.,2,,GooglePlayStore,4.0,1.15,1.15,swim-com
1544,2016-02-06 21:02:06,In the past I was having connection problems that rendered the app almost useless. At the moment my pebble time steel is working great. Auto rest detection is also a welcome addition and saves me from touching the pebble underwater (more healthy for watch electronics),5,,GooglePlayStore,0.0,1.15,1.15,swim-com
1545,2016-02-20 21:57:58,I have now got the app to work on Sony Smartwatch 3 (have to set screen to always on) Sync now working by forcing to do manually. No response from developer to questions although now not required as worked it out my self!,4,,GooglePlayStore,0.0,1.15,1.15,swim-com
1546,2016-06-16 04:39:35,"Very dissatisfied out of the last five swims three have been lost or uploaded with errors and two have the incorrect length for example a swim of one hour comprised of 1300 meters the app saved it as 25 meters as it switched it self off not saving the  data, on several occasions it doesn't even log a length, very disappointing :-(",1,,GooglePlayStore,0.0,1.15,1.15,swim-com
1547,2016-06-06 04:42:42,This app takes a LONG time to load and it feels it was developed in 2007. It really sucks. Not unstalling it because it doesn't have any competitor.,1,,GooglePlayStore,0.0,1.15,1.15,swim-com
1548,2016-02-06 20:19:11,"I'm finding I'm much more motivated to swim, for about 6 months now. Excited to be closing on on my 100k mark since starting tracking.",4,,GooglePlayStore,1.0,1.15,1.15,swim-com
1549,2016-07-08 22:18:19,Works better with Pebble time steel.  Still needs improvements in syncing workouts.,4,,GooglePlayStore,0.0,1.15,1.15,swim-com
1550,2016-07-03 19:19:19,Timed out after my 11th lap. What's the point of having the app if I have to stop every lap to press the button.,1,,GooglePlayStore,0.0,1.15,1.15,swim-com
1551,2016-08-06 04:37:07,"Sync is terrible, not sure it's accurate either.  Great idea, but this app is poorly supported.",2,,GooglePlayStore,0.0,1.15,1.15,swim-com
1552,2016-02-06 19:15:15,"Improved app, improved watch app, connectivity issues seem to be resolved with the Pebble.",5,,GooglePlayStore,0.0,1.15,1.15,swim-com
1553,2016-06-05 19:59:54,Stopped working as it used to,1,,GooglePlayStore,0.0,1.15,1.15,swim-com
1554,2015-12-31 10:08:40,Use this app at least 3 times per week with my Sony Smartwatch. I have noticed a small bug with the latest version were its reporting the date as being a incorrect format.  I'm sure it will get fixed with a update.. :),5,,GooglePlayStore,1.0,1.14,1.14,swim-com
1555,2016-01-27 05:43:43,Another update. Same old upload issues. Should learn not to get my hopes up for this app.,1,,GooglePlayStore,1.0,1.14,1.14,swim-com
1556,2016-01-05 23:21:01,It's so easy to use.   Sure a few improvements could be made to the interface and viewing but for a free app its outstanding.,5,,GooglePlayStore,0.0,1.14,1.14,swim-com
1557,2016-01-17 03:44:41,"App is basic, could do with the manual mode that the website has. It's not much use if all I can do is look at what I've done.",3,,GooglePlayStore,0.0,1.14,1.14,swim-com
1558,2016-01-10 23:32:19,App turns Bluetooth off and on every single time it is started.. WHY IS THIS HAPPENING? What if I listen to music via Bluetooth headphones and DON'T WANT TO TURN BLUETOOTH OFF???,1,,GooglePlayStore,0.0,1.14,1.14,swim-com
1559,2016-01-09 22:36:34,It's unreliable,1,,GooglePlayStore,1.0,1.14,1.14,swim-com
1560,2015-12-19 05:31:03,"Pretty good app and the only one I have found which works with a Sony Smartwatch 3 - the best smartwatch for athletics.   Slightly over-estimates the number of lengths you do, and some of the interactions take a bit of getting used to - took me about 3 goes to select my pool and set its length, and another 3 to work out how to stop the workout.    BUT - once you have learned how to use it, it does track your swimming pretty well, and looking at the reviews, it is in regular development so you can expect it to get better. Couple of feature requests:   Edit your swim to reduce the number of lengths you have swum (regularly adds 5-10%) Integration with Strava and Google fit  Thanks for the hard work all!",4,,GooglePlayStore,1.0,1.13,1.13,swim-com
1561,2015-12-18 15:22:06,"Firstly let me say that I really appreciate you developing this app.  However, V2 has some big issues.  1. The auto start/stop thing doesn't work. When turning after a length and pushing off, if you glide particularly straight and for too long the pebble thinks that you've stopped and shows that you are resting. This feature just does not work. Which is a shame.  2.You can't cycle between total time and current time for the current set.  3. What do the buttons do now? Complete mystery. Please roll it back.",1,,GooglePlayStore,1.0,1.13,1.13,swim-com
1562,2015-12-23 23:06:15,Version 2 doesnt work at all. Please roll back. I started counting laps again and using a timer instead.... UPDATE: version 2.1 works like a charm. The manual procedure is the same of what we have before. Thanks for the prompt response.,4,,GooglePlayStore,0.0,1.13,1.13,swim-com
1563,2015-12-23 01:54:02,"an awful mess. On my Pebble Time it just crashes. It was always inconsistent in counting the lengths, my backstroke messed up the count all the time, but now it won't even start anymore",1,,GooglePlayStore,0.0,1.13,1.13,swim-com
1564,2015-12-04 17:39:06,Sony Smart watch 3 doesn't accurately track lengths.  Keeping for now in hope fixed as would pay for working version.,2,,GooglePlayStore,2.0,1.13,1.13,swim-com
1565,2015-12-27 00:59:37,It sets sync date as workout date.,1,,GooglePlayStore,0.0,1.13,1.13,swim-com
1566,2015-11-12 10:50:27,"Had it crash twice in my last 2 swims where I lost my workout, using the Sony smartwatch 3. On that note, when trying to stop the workout it requires to exact of a movement sidewards to stop your workout and to many movements. Which means the time is not accurate, often takes 2 minutes before I get to stop the workout. Can we please just have one swipe upwards/downwards?  Update: Was done with the workout, tried to stop the workout, couldn't get it to swipe to the right. Then it crashed, workout lost....",2,,GooglePlayStore,0.0,1.12,1.12,swim-com
1567,2015-10-17 02:23:06,"The app on Pebble app took some figuring out but at least I saw it working and its potential. Afterwards though I could not sign in to the Android app nor the website. The website doesn't even come up for me, just a blank white screen. Couldn't sign up through Facebook either. The Android app kept telling me to check my data connection (which was fine.) I'd like to be able to upload my workouts but so far not so good. I submitted a ticket so we'll see how it goes.",3,,GooglePlayStore,0.0,1.12,1.12,swim-com
1568,2015-10-14 01:31:59,"Edit: lost another workout. 1 star. The website's great.  The app is ok, but lacks the drill-down information available on the site. You're better off browsing the mobile version, and only using the app to upload data from a swim tracker, like a pebble.  Having said that, integration with a pebble is incredibly unreliable, with workouts regularly requiring multiple attempts to sync, or simply getting lost altogether.",1,,GooglePlayStore,0.0,1.12,1.12,swim-com
1569,2015-09-19 20:51:21,"Based on 5 mths use, Using pebble & nexus6 Works adequately as a timer as long as you do length change intervals yourself (I found auto detection of end changes really unreliable), but even then most sessions it  sees at least one 50m length as 100m. Not great for accurately timing sessions.  The real problem is the synch with phone app. Workouts so often don't upload and that is a hugely frustrating and app-undermining problem that the team seem to have significant issues resolving over multiple releases.",2,,GooglePlayStore,0.0,1.12,1.12,swim-com
1570,2015-11-30 19:49:47,"It's okay. Only thing keeping this at 3 stars is that it actually did track my laps. Apart from that, Can't change from yards to meters on a SmartWatch 3. Android watch interface is slow. Phone interface is super slow. Phone app doesn't provide much detail. Good MVP ,I would use again. please work to improve the UI significantly.",3,,GooglePlayStore,0.0,1.12,1.12,swim-com
1571,2015-10-08 16:41:38,"I only got this to use with my pebble for logging swim times. Have tried it several times and not once has it managed to sync my swim and now the workouts seem to be lost. The pebble app itself is really good, but without being able to save it only half works. Pretty lame really.",1,,GooglePlayStore,0.0,1.12,1.12,swim-com
1572,2015-09-13 04:15:29,I have tried and tried but it always tells me it has no new workouts.  Even when the watch has it right on screen.  Also: cut the constant complaint about missing data connections.,2,,GooglePlayStore,0.0,1.12,1.12,swim-com
1573,2015-10-10 20:16:48,"Other than that, this app didn't do much of anything. Just swam a thousand with this on my pebble. It counted one lap. Not much point, then.",1,,GooglePlayStore,0.0,1.12,1.12,swim-com
1574,2015-11-18 03:01:25,"I've just been for my first swim using my Sony Smartwatch 3, and nothing is syncing! It also showed on the watch that I'd done 500m when I'd only done 450.",1,,GooglePlayStore,0.0,1.12,1.12,swim-com
1575,2015-09-13 17:05:13,Tried this with Sony sw3 seemed to work ok in the pool but phone app says no workouts,2,,GooglePlayStore,0.0,1.12,1.12,swim-com
1576,2015-09-09 03:02:45,"Android wear - using Sony Smartwatch 3 ( I think the only one suitable for swimming) been 3 times, uploads fine but recording is massively out. Just swam 48 lengths of a 33.3m pool in 42 mins, breaststroke, with no breaks or pauses. App thinks I swam for 5 mins and rested for 37mins also only recorded 462m instead of 1584m. Gutted as a bought the watch to use this app, currently it's a complete waste of time. Hope it gets a solid update to make it more accurate.",1,,GooglePlayStore,0.0,1.11,1.11,swim-com
1577,2015-09-05 18:26:56,"Nothing has changed despite numerous updates and reports that ""sync has finally been fixed"". V1.5 on Pebble shows exactly the same behaviour. New workouts do not sync.",1,,GooglePlayStore,0.0,1.11,1.11,swim-com
1578,2015-09-02 04:52:25,"Galaxy's S5 and Pebble time. Worked for a while. Now (with updates) useless. Always get error message to ""check phone data connection"". Huh?",1,,GooglePlayStore,0.0,1.11,1.11,swim-com
1579,2015-08-29 07:57:17,"Was working fine with pebble, but recently can't upload any swims. The pebble app itself works fine in the pool though.",2,,GooglePlayStore,0.0,1.11,1.11,swim-com
1580,2015-08-19 14:38:09,"It says I need to check my phones data connection, but I have a perfectly usable WiFi signal.",1,,GooglePlayStore,1.0,1.11,1.11,swim-com
1581,2015-09-06 19:53:14,Please check data connection but in on wifi and mobile data.,2,,GooglePlayStore,0.0,1.11,1.11,swim-com
1582,2015-08-18 00:09:45,"Keeps showing a pop-up that says ""please check your phone's data connection"" even though I'm connected to WiFi! Wanted to use with my Pebble but that's obviously not going to work until this gets fixed. Please help!",1,,GooglePlayStore,1.0,1.10,1.10,swim-com
1583,2015-08-08 00:05:22,"Was signing up but it is stuck at Step 5. Keeps loading and loading and loading, and now is still loading. After that, I kill the app and login again. I have to login again every time I launch the app. Uninstall.",1,,GooglePlayStore,1.0,1.9,1.9,swim-com
1584,2015-08-07 10:31:13,Update 1.9 enabled Pebble Time to work,5,,GooglePlayStore,0.0,1.9,1.9,swim-com
1585,2015-08-05 10:08:26,The whole reason I bought the pebble time was to record swimming work outs... Needless to say the app doesn't work with the time and is a complete hassle and waste to try and get it to connect.,1,,GooglePlayStore,0.0,1.8,1.8,swim-com
1586,2015-08-01 18:34:14,After a long and annoying setup process the app failed to record my workout,1,,GooglePlayStore,0.0,1.8,1.8,swim-com
1587,2015-07-09 02:23:21,Can't even say what it is like because despite advertising pebble time support it can't connect to it as it doesn't even recognise that the pebble time uses a different pebble app on your phone from a normal pebble. A really obvious error that bodes poorly for the quality of the software as a whole.,1,,GooglePlayStore,2.0,1.7,1.7,swim-com
1588,2015-06-28 01:07:03,"Work with Pebble. Says it does, but the workouts don't upload.",1,,GooglePlayStore,1.0,1.7,1.7,swim-com
